0.0	20.0
1.2747549	20.004197
2.5495098	20.048478
3.8242646	20.13096
5.0491426	20.220603
6.3126275	20.316648
7.5852192	20.409543
8.83529	20.487062
10.085059	20.598909
11.35473	20.679187
12.624401	20.573166
13.876203	20.62867
15.13046	20.757319
16.399133	20.8607
17.640044	20.938451
18.903589	21.05755
20.164614	21.254199
21.425639	21.481082
22.692175	21.692877
23.949663	21.850714
25.202336	21.875668
26.474785	21.745806
27.728554	21.642096
28.988433	21.545919
30.244803	21.494437
31.504017	21.513517
32.762462	21.559559
34.031306	21.612549
35.28088	21.668373
36.547726	21.725466
37.809674	21.800783
39.06238	21.92037
40.329514	22.057103
41.580648	22.205509
42.843801	22.345556
44.10614	22.453911
45.365624	22.495398
46.621136	22.520218
47.880731	22.534028
49.142537	22.604995
50.407001	22.70572
51.6679	22.809363
52.922702	22.739468
54.18454	22.704764
55.445474	23.156507
56.702601	23.226701
57.966253	23.337463
59.224104	23.524522
60.481232	23.676953
61.744333	23.802615
63.00192	23.891609
64.26616	23.915409
65.523206	24.008624
66.781383	24.083007
68.042575	24.205196
69.30392	24.369954
70.564602	24.457236
71.825458	24.457822
73.081455	24.339709
74.340371	24.553618
75.601678	24.722349
76.861331	24.875763
78.126154	24.989755
79.382022	25.164624
80.644495	25.416578
81.902245	25.618832
83.166284	25.710623
84.421127	25.737814
85.681396	25.805288
86.940056	25.736651
88.202075	25.784473
89.463139	26.101121
90.722064	26.159505
91.982829	26.276103
93.244772	26.311981
94.500064	26.452998
95.760922	26.461165
97.021334	26.638774
98.280271	26.994543
99.545829	27.162891
100.80428	27.28957
102.06554	27.068558
103.32428	27.279974
104.58319	27.424911
105.84236	27.662152
107.10586	28.011096
108.36472	28.08973
109.6201	28.332201
110.88226	28.446288
112.1462	28.518304
113.40175	28.961404
114.6648	28.977527
115.92528	29.222097
117.18247	29.328194
118.44491	29.158933
119.70112	29.09944
120.962	29.417509
122.22248	30.515502
123.48409	30.648878
124.74208	31.629126
126.00435	31.38311
127.26539	31.986269
128.52198	31.944795
129.78145	32.403286
131.04219	32.713257
132.30192	32.576201
133.56468	32.958258
134.82489	33.523441
136.08364	33.747975
137.34367	34.023367
138.60135	34.639401
139.86501	34.88369
141.12182	35.120393
142.38576	38.600083
143.64308	35.689289
144.90121	36.083594
146.16498	35.834484
147.4209	36.383411
148.68279	36.29376
149.94095	36.042149
151.20042	37.142046
152.46291	37.940988
153.72562	37.849354
154.98234	37.98113
156.24038	36.076058
157.50216	35.699417
158.76145	37.104031
160.02049	36.805052
161.28153	36.84534
162.54222	36.677202
163.80054	36.558594
165.06313	37.340319
166.32575	37.021199
167.58301	36.799376
168.84182	36.115916
170.1012	35.656896
171.36273	34.857621
172.62011	34.635907
173.8843	36.26175
175.14469	35.033744
176.40501	37.543092
177.66379	35.082336
178.92173	35.074606
180.18195	36.429204
181.44375	37.430282
182.70278	35.827869
183.9607	35.279976
185.22047	35.142481
186.4823	34.90851
187.74049	39.367423
189.00415	35.873068
190.26366	35.38422
191.5224	60.898262
192.78308	34.768678
194.04063	34.26128
195.3004	34.694229
196.56548	35.068456
197.82256	35.729656
199.08348	41.917647
200.3453	36.469149
201.60409	36.9873
202.86495	36.968018
204.12039	35.986618
205.38557	36.944218
206.64546	34.689605
207.90127	34.517515
209.1613	34.048486
210.42389	34.959083
211.68371	34.870568
212.94079	34.235109
214.20578	43.48465
215.46462	35.786585
216.72027	34.49708
217.98393	35.363318
219.24314	36.251787
220.5012	35.587278
221.76375	34.455883
223.02107	34.652231
224.28545	39.416672
225.54486	34.919019
226.80117	35.345482
228.06341	35.400377
229.32379	35.17743
230.58461	35.705505
231.84532	36.871473
233.10352	38.117785
234.36007	55.558239
235.62527	39.866112
236.8862	34.225592
238.14546	33.874437
239.40322	35.625452
240.66411	34.776185
241.9207	35.908688
243.18142	34.701459
244.4411	35.504022
245.70057	36.301214
246.96475	37.552252
248.22472	38.393178
249.4848	39.832369
250.74212	40.255704
252.00455	41.777445
253.26381	38.1252
254.52385	36.510514
255.78193	36.943967
257.043	38.17914
258.30447	38.050305
259.56424	36.411813
260.82523	37.619616
262.0826	54.779649
263.34162	37.157842
264.60315	35.946809
265.86423	40.530468
267.12153	35.488743
268.38454	36.404446
269.64485	40.374486
270.90066	37.120014
272.16049	40.152307
273.42171	39.467246
274.68528	38.833542
275.94244	39.106259
277.20422	37.942353
278.46406	36.733338
279.72443	38.034158
280.98218	37.222073
282.2402	38.106641
283.50069	41.655191
284.76228	38.830381
286.02402	39.233023
287.2804	38.191083
288.54388	37.48561
289.80049	37.698533
291.06483	37.652288
292.32366	39.043441
293.58349	40.576794
294.84068	40.323095
296.10003	39.106097
297.36464	38.062143
298.62293	37.572416
299.88185	39.088614
301.14265	48.354366
302.40582	44.214156
303.66091	39.313789
304.92071	39.309342
306.18281	40.023532
307.4423	38.023309
308.70594	37.433121
309.96288	37.384977
311.22649	37.283119
312.48185	39.334724
313.74071	38.36462
315.00007	38.202514
316.26352	37.031158
317.52436	37.746343
318.78162	37.12442
320.04094	37.580585
321.30024	37.897911
322.56491	38.015755
323.82053	38.128082
325.08357	39.110028
326.34629	39.230094
327.60491	39.404047
328.86478	37.862408
330.12488	37.665654
331.38327	39.477643
332.64367	40.701694
333.90316	40.607454
335.16383	38.63314
336.42117	38.588412
337.68221	45.703574
338.94064	68.646493
340.20567	41.091175
341.46357	39.193048
342.72138	37.949951
343.98503	37.064564
345.24357	37.691189
346.50533	38.424408
347.76107	38.089346
349.02339	37.356915
350.28107	38.375594
351.54254	38.57947
352.80349	39.085756
354.06284	39.277471
355.32462	38.524497
356.58094	39.85267
357.84531	39.198307
359.10327	42.277587
360.36196	42.646724
361.62062	41.04564
362.88198	40.710261
364.14508	39.463833
365.40603	38.646325
366.66363	39.176312
367.92012	38.085358
369.18461	38.130363
370.44415	37.204695
371.70531	37.283158
372.96496	37.690353
374.22109	37.805431
375.48046	38.571344
376.7426	37.760515
378.00234	38.584682
379.26098	38.921641
380.52408	38.972951
381.78468	39.006797
383.04502	39.289878
384.30254	54.383015
385.56444	38.564786
386.82408	37.887695
388.08018	39.116086
389.3444	39.761728
390.6035	38.626361
391.8644	39.159159
393.1205	38.987212
394.38625	38.856977
395.64109	38.948822
396.90491	39.204727
398.16204	39.675248
399.42156	40.020659
400.68352	40.219636
401.94179	39.824865
403.20534	38.577508
404.46407	38.583184
405.72078	39.107162
406.98005	39.678857
408.24123	39.939331
409.50555	38.960488
410.7655	38.938127
412.0226	40.159406
413.28628	39.860846
414.54106	38.786488
415.80378	39.118934
417.06611	38.755641
418.32045	38.146111
419.58574	37.744665
420.84544	37.971356
422.10074	38.744201
423.36063	39.244481
424.62552	38.674022
425.88002	39.067666
427.14443	39.02871
428.40409	38.862898
429.66302	39.274599
430.92511	39.266498
432.18043	39.371695
433.44451	39.116652
434.70043	41.233066
435.96152	40.710023
437.22503	39.555082
438.48154	39.131139
439.74492	38.558308
441.00204	41.761685
442.26329	38.806932
443.5237	39.275909
444.78546	41.781663
446.04607	42.450567
447.30215	42.325806
448.56219	38.910136
449.82536	39.759778
451.08612	39.266033
452.34219	39.735698
453.60095	40.526216
454.86547	39.75814
456.12507	40.81175
457.38505	39.880693
458.64481	39.420979
459.90022	39.588271
461.16239	42.319524
462.42047	38.549229
463.68359	39.707585
464.94045	39.973309
466.20337	40.93647
467.46002	40.142842
468.72468	40.802594
469.98311	39.879328
471.24317	41.104554
472.5031	39.633301
473.76153	37.054083
475.02568	37.967044
476.28116	38.472123
477.54467	40.01889
478.80536	37.281385
480.06066	39.34741
481.32124	39.237418
482.58328	40.137488
483.8421	39.93977
485.10453	40.031865
486.36184	39.770581
487.62311	39.85963
488.8832	40.147162
490.14374	40.956658
491.4045	42.097247
492.66076	38.760929
493.92105	39.200359
495.18315	39.710417
496.44409	40.141087
497.7022	41.268304
498.96388	40.431775
500.22217	41.996816
501.48443	40.284159
502.74085	40.778277
504.00299	40.604623
505.2615	40.064287
506.5208	40.467085
507.78082	40.451546
509.04531	40.3989
510.30439	42.267646
511.56175	42.297701
512.82284	40.100664
514.08097	41.001648
515.34085	42.181251
516.60366	41.455433
517.86576	40.38504
519.1244	40.243491
520.3836	41.507157
521.64108	40.321984
522.90156	40.483776
524.16292	40.964034
525.42526	40.842665
526.68305	40.635877
527.94041	43.441589
529.20051	42.851327
530.46201	40.141158
531.7232	39.778646
532.98036	40.148337
534.24467	39.679443
535.50087	40.090892
536.76454	41.447324
538.02282	39.850258
539.28267	41.444483
540.54112	41.232662
541.80461	41.23124
543.06167	40.112777
544.32399	41.824656
545.58371	41.277247
546.84311	41.434606
548.10147	41.019216
549.36199	40.994399
550.62127	40.445903
551.88275	40.959581
553.14123	41.652052
554.40365	41.725546
555.66076	41.824773
556.92547	40.659645
558.18053	41.35707
559.44596	41.767249
560.70125	41.879601
561.96096	41.02392
563.22352	40.006964
564.483	40.35175
565.74421	41.161432
567.00405	41.172784
568.2629	41.57134
569.52224	42.991156
570.7852	42.665158
572.04507	42.207381
573.30181	56.881704
574.56395	53.397232
575.82233	43.653493
577.08264	48.683851
578.34122	43.904786
579.60606	40.103913
580.86365	41.812759
582.12294	43.066929
583.38097	41.948298
584.64108	41.388925
585.90189	41.66924
587.16453	42.120579
588.42219	42.775402
589.68446	43.283462
590.94139	40.746259
592.20377	41.575885
593.4615	41.489945
594.72201	40.560496
595.98209	40.870657
597.24444	42.917376
598.5025	41.890166
599.76454	41.162811
601.02137	41.363113
602.28464	44.022204
603.54374	42.851574
604.80371	41.301811
606.06405	40.707573
607.3258	40.743899
608.58268	39.91483
609.84414	41.638948
611.10356	41.987118
612.36058	44.424688
613.6261	42.176192
614.88406	41.82225
616.14028	42.382924
617.40071	43.800281
618.66277	41.842812
619.92007	41.875819
621.18473	42.242407
622.44008	41.821864
623.70459	41.96461
624.96452	41.747464
626.22123	41.099647
627.48522	42.479661
628.74335	41.836646
630.00148	40.882906
631.26078	42.074324
632.5211	41.849143
633.78413	40.837611
635.04314	43.34239
636.30149	43.047106
637.56073	43.934007
638.82506	41.345454
640.08323	40.340872
641.34522	41.365925
642.6035	45.318452
643.86262	44.652405
645.12318	44.635996
646.38086	43.392697
647.6403	49.696294
648.90419	54.439348
650.16546	42.966048
651.42042	44.831026
652.68165	43.588738
653.94159	42.230906
655.20309	42.222821
656.46303	43.625511
657.72368	44.221325
658.98497	42.96072
660.24418	42.129851
661.50008	45.643453
662.76052	49.501095
664.02183	51.228509
665.28172	41.956227
666.54401	41.117454
667.8016	41.587222
669.06566	45.179206
670.3228	42.06636
671.58239	42.442423
672.84308	50.444439
674.10176	45.002307
675.36397	51.719093
676.6217	44.08392
677.88046	42.954238
679.14553	43.61227
680.4019	44.808999
681.66514	43.862152
682.92556	43.570155
684.18462	42.824558
685.44003	43.357293
686.70368	43.730391
687.96029	41.973276
689.22369	45.985841
690.48415	44.666451
691.74294	47.819675
693.00144	43.892813
694.26549	40.930868
695.52257	41.554522
696.78284	41.978166
698.04548	41.438958
699.30392	41.975699
700.56228	42.687351
701.82426	43.32186
703.0822	41.047709
704.34524	41.629437
705.60502	43.306117
706.86317	41.987584
708.12103	41.841521
709.38494	40.635683
710.64319	43.049947
711.90225	42.087038
713.16382	41.318954
714.42576	43.73249
715.68279	43.129858
716.94278	42.44701
718.20555	41.770653
719.46335	42.079366
720.7246	41.846563
721.9825	42.524253
723.24088	41.008992
724.50418	40.21428
725.76599	39.9602
727.02297	41.270912
728.28118	40.158207
729.54074	41.943257
730.80454	41.534876
732.06117	41.431756
733.32287	41.328715
734.58191	41.491095
735.84389	41.846682
737.1025	41.90371
738.36338	41.823596
739.62033	41.563765
740.88534	40.989403
742.1416	41.677125
743.40244	41.516233
744.66113	42.263078
745.92488	40.455665
747.1844	41.481106
748.44115	40.765505
749.70299	40.926335
750.96243	43.110369
752.22443	43.469696
753.48588	42.697556
754.74422	41.827994
756.00304	41.479508
757.26538	42.804328
758.52378	41.163775
759.78551	40.609987
761.04143	40.222135
762.30348	42.97979
763.56663	39.57964
764.82202	39.693268
766.08423	42.156688
767.34259	43.363183
768.60056	39.874974
769.86134	41.056788
771.12329	41.738587
772.38385	42.468647
773.64409	41.433059
774.90062	41.153516
776.16133	41.431963
777.42215	44.551118
778.68407	44.208717
779.94173	42.722627
781.20346	42.004513
782.46252	42.369099
783.72278	42.649702
784.98551	42.002852
786.24367	42.286713
787.50356	42.304698
788.76524	43.736587
790.02173	45.108035
791.28171	42.053944
792.54589	41.992839
793.80402	45.801623
795.06103	42.398107
796.32113	41.375921
797.58306	42.907937
798.8434	42.282478
800.10066	41.7896
801.36528	43.589929
802.62274	42.546423
803.88118	41.270196
805.14048	43.131077
806.40474	42.878788
807.66256	43.963093
808.92237	42.746221
810.18443	42.78679
811.44532	41.828784
812.70351	43.10792
813.96608	42.509467
815.22498	41.505065
816.48181	41.491711
817.74418	41.720634
819.00352	41.785798
820.26443	42.84598
821.52398	42.343231
822.78405	41.622888
824.04146	41.884417
825.30226	43.131582
826.56207	41.005088
827.82209	41.401928
829.08346	41.050603
830.34568	40.663843
831.60115	41.444872
832.86355	41.707345
834.12086	42.678671
835.38459	41.98961
836.64377	42.445794
837.90241	41.550681
839.16423	40.795999
840.42439	41.437463
841.68546	42.952605
842.94023	41.810861
844.20138	44.233011
845.46145	42.6621
846.72353	41.51139
847.98317	42.505078
849.24646	43.076026
850.50257	44.927498
851.76134	44.601391
853.02541	42.442045
854.28024	41.367247
855.54094	41.181014
856.80469	41.132238
858.06364	41.045186
859.32199	42.267479
860.5835	41.34733
861.84313	41.326426
863.10473	42.05773
864.36457	41.337896
865.6246	43.281067
866.88394	42.865447
868.14083	40.83122
869.40061	42.376135
870.66523	41.259135
871.92408	41.948172
873.18436	40.895875
874.44528	41.181528
875.70342	41.533781
876.96382	42.3978
878.22444	42.008216
879.48302	41.211676
